"PeakName"	"baseMean"	"log2FoldChange"	"lfcSE"	"stat"	"pvalue"	"padj"	"annoFileCollapsed.seqnames"	"annoFileCollapsed.start"	"annoFileCollapsed.end"	"annoFileCollapsed.width"	"annoFileCollapsed.strand"	"annoFileCollapsed.id"	"annoFileCollapsed.tx_id"	"annoFileCollapsed.gene_id"	"annoFileCollapsed.symbol"	"annoFileCollapsed.type"	"annoFileCollapsed.UniqueRegion"	"annoFileCollapsed.UniqueRegionGene"	"annoFileCollapsed.UniqueRegionGeneType"	"annoFileCollapsed.GeneAnnoType"	"id"	"tx_id"	"gene_id"	"symbol"	"type"	"UniqueRegion"	"UniqueRegionGene"	"UniqueRegionGeneType"	"GeneAnnoType"	"NarrowPeak.seqnames"	"NarrowPeak.start"	"NarrowPeak.end"	"NarrowPeak.width"	"NarrowPeak.strand"	"NarrowPeak.PeakName"	"NarrowPeak.Score"	"NarrowPeak.Srand"	"NarrowPeak.Enrichment"	"NarrowPeak.pPvalue"	"NarrowPeak.pQvalue"	"NarrowPeak.OffsetFromStart"	"Score"	"Srand"	"Enrichment"	"pPvalue"	"pQvalue"	"OffsetFromStart"
"Peak_1004"	389.470938485328	-2.4948805077283	0.391319598834554	-6.3755572559071	1.82298866257405e-10	3.16344249111145e-09	"chr4"	38637680	38665796	28117	"-"	"intron:165393"	"uc003gte.1"	"79667"	"KLF3-AS1"	"hg19_genes_introns"	"chr4:38637680-38665796"	"chr4:38637680-38665796_KLF3-AS1"	"chr4:38637680-38665796_KLF3-AS1_hg19_genes_introns"	"KLF3-AS1_hg19_genes_introns"	"intron:165393"	"uc003gte.1"	"79667"	"KLF3-AS1"	"hg19_genes_introns"	"chr4:38637680-38665796"	"chr4:38637680-38665796_KLF3-AS1"	"chr4:38637680-38665796_KLF3-AS1_hg19_genes_introns"	"KLF3-AS1_hg19_genes_introns"	"chr4"	38664844	38666978	2135	"*"	"Peak_1004"	5621	"."	9.82444	562.14154	557.85547	676	5621	"."	9.82444	562.14154	557.85547	676
"Peak_1004"	389.470938485328	-2.4948805077283	0.391319598834554	-6.3755572559071	1.82298866257405e-10	3.16344249111145e-09	"chr4"	38666431	38667430	1000	"-"	"promoter:19160"	"uc003gtf.3"	"79667"	"KLF3-AS1"	"hg19_genes_promoters"	"chr4:38666431-38667430"	"chr4:38666431-38667430_KLF3-AS1"	"chr4:38666431-38667430_KLF3-AS1_hg19_genes_promoters"	"KLF3-AS1_hg19_genes_promoters"	"promoter:19160"	"uc003gtf.3"	"79667"	"KLF3-AS1"	"hg19_genes_promoters"	"chr4:38666431-38667430"	"chr4:38666431-38667430_KLF3-AS1"	"chr4:38666431-38667430_KLF3-AS1_hg19_genes_promoters"	"KLF3-AS1_hg19_genes_promoters"	"chr4"	38664844	38666978	2135	"*"	"Peak_1004"	5621	"."	9.82444	562.14154	557.85547	676	5621	"."	9.82444	562.14154	557.85547	676
"Peak_1004"	389.470938485328	-2.4948805077283	0.391319598834554	-6.3755572559071	1.82298866257405e-10	3.16344249111145e-09	"chr4"	38665790	38666082	293	"+"	"exon:172145"	"uc003gtg.2"	"51274"	"KLF3"	"hg19_genes_exons"	"chr4:38665790-38666082"	"chr4:38665790-38666082_KLF3"	"chr4:38665790-38666082_KLF3_hg19_genes_exons"	"KLF3_hg19_genes_exons"	"exon:172145"	"uc003gtg.2"	"51274"	"KLF3"	"hg19_genes_exons"	"chr4:38665790-38666082"	"chr4:38665790-38666082_KLF3"	"chr4:38665790-38666082_KLF3_hg19_genes_exons"	"KLF3_hg19_genes_exons"	"chr4"	38664844	38666978	2135	"*"	"Peak_1004"	5621	"."	9.82444	562.14154	557.85547	676	5621	"."	9.82444	562.14154	557.85547	676
"Peak_1004"	389.470938485328	-2.4948805077283	0.391319598834554	-6.3755572559071	1.82298866257405e-10	3.16344249111145e-09	"chr4"	38666415	38666430	16	"-"	"exon:184567"	"uc003gtf.3"	"79667"	"KLF3-AS1"	"hg19_genes_exons"	"chr4:38666415-38666430"	"chr4:38666415-38666430_KLF3-AS1"	"chr4:38666415-38666430_KLF3-AS1_hg19_genes_exons"	"KLF3-AS1_hg19_genes_exons"	"exon:184567"	"uc003gtf.3"	"79667"	"KLF3-AS1"	"hg19_genes_exons"	"chr4:38666415-38666430"	"chr4:38666415-38666430_KLF3-AS1"	"chr4:38666415-38666430_KLF3-AS1_hg19_genes_exons"	"KLF3-AS1_hg19_genes_exons"	"chr4"	38664844	38666978	2135	"*"	"Peak_1004"	5621	"."	9.82444	562.14154	557.85547	676	5621	"."	9.82444	562.14154	557.85547	676
"Peak_1004"	389.470938485328	-2.4948805077283	0.391319598834554	-6.3755572559071	1.82298866257405e-10	3.16344249111145e-09	"chr4"	38666231	38666630	400	"-"	"intronexonboundary:171812"	"uc003gtf.3"	"79667"	"KLF3-AS1"	"hg19_genes_intronexonboundaries"	"chr4:38666231-38666630"	"chr4:38666231-38666630_KLF3-AS1"	"chr4:38666231-38666630_KLF3-AS1_hg19_genes_intronexonboundaries"	"KLF3-AS1_hg19_genes_intronexonboundaries"	"intronexonboundary:171812"	"uc003gtf.3"	"79667"	"KLF3-AS1"	"hg19_genes_intronexonboundaries"	"chr4:38666231-38666630"	"chr4:38666231-38666630_KLF3-AS1"	"chr4:38666231-38666630_KLF3-AS1_hg19_genes_intronexonboundaries"	"KLF3-AS1_hg19_genes_intronexonboundaries"	"chr4"	38664844	38666978	2135	"*"	"Peak_1004"	5621	"."	9.82444	562.14154	557.85547	676	5621	"."	9.82444	562.14154	557.85547	676
"Peak_1004"	389.470938485328	-2.4948805077283	0.391319598834554	-6.3755572559071	1.82298866257405e-10	3.16344249111145e-09	"chr4"	38666050	38666449	400	"-"	"intronexonboundary:171811"	"uc003gte.1"	"79667"	"KLF3-AS1"	"hg19_genes_intronexonboundaries"	"chr4:38666050-38666449"	"chr4:38666050-38666449_KLF3-AS1"	"chr4:38666050-38666449_KLF3-AS1_hg19_genes_intronexonboundaries"	"KLF3-AS1_hg19_genes_intronexonboundaries"	"intronexonboundary:171811"	"uc003gte.1"	"79667"	"KLF3-AS1"	"hg19_genes_intronexonboundaries"	"chr4:38666050-38666449"	"chr4:38666050-38666449_KLF3-AS1"	"chr4:38666050-38666449_KLF3-AS1_hg19_genes_intronexonboundaries"	"KLF3-AS1_hg19_genes_intronexonboundaries"	"chr4"	38664844	38666978	2135	"*"	"Peak_1004"	5621	"."	9.82444	562.14154	557.85547	676	5621	"."	9.82444	562.14154	557.85547	676
"Peak_1004"	389.470938485328	-2.4948805077283	0.391319598834554	-6.3755572559071	1.82298866257405e-10	3.16344249111145e-09	"chr4"	38666083	38682207	16125	"+"	"intron:154371"	"uc003gtg.2"	"51274"	"KLF3"	"hg19_genes_introns"	"chr4:38666083-38682207"	"chr4:38666083-38682207_KLF3"	"chr4:38666083-38682207_KLF3_hg19_genes_introns"	"KLF3_hg19_genes_introns"	"intron:154371"	"uc003gtg.2"	"51274"	"KLF3"	"hg19_genes_introns"	"chr4:38666083-38682207"	"chr4:38666083-38682207_KLF3"	"chr4:38666083-38682207_KLF3_hg19_genes_introns"	"KLF3_hg19_genes_introns"	"chr4"	38664844	38666978	2135	"*"	"Peak_1004"	5621	"."	9.82444	562.14154	557.85547	676	5621	"."	9.82444	562.14154	557.85547	676
"Peak_1004"	389.470938485328	-2.4948805077283	0.391319598834554	-6.3755572559071	1.82298866257405e-10	3.16344249111145e-09	"chr4"	38637680	38666414	28735	"-"	"intron:165396"	"uc003gtf.3"	"79667"	"KLF3-AS1"	"hg19_genes_introns"	"chr4:38637680-38666414"	"chr4:38637680-38666414_KLF3-AS1"	"chr4:38637680-38666414_KLF3-AS1_hg19_genes_introns"	"KLF3-AS1_hg19_genes_introns"	"intron:165396"	"uc003gtf.3"	"79667"	"KLF3-AS1"	"hg19_genes_introns"	"chr4:38637680-38666414"	"chr4:38637680-38666414_KLF3-AS1"	"chr4:38637680-38666414_KLF3-AS1_hg19_genes_introns"	"KLF3-AS1_hg19_genes_introns"	"chr4"	38664844	38666978	2135	"*"	"Peak_1004"	5621	"."	9.82444	562.14154	557.85547	676	5621	"."	9.82444	562.14154	557.85547	676
"Peak_1004"	389.470938485328	-2.4948805077283	0.391319598834554	-6.3755572559071	1.82298866257405e-10	3.16344249111145e-09	"chr4"	38666250	38667249	1000	"-"	"promoter:19159"	"uc003gte.1"	"79667"	"KLF3-AS1"	"hg19_genes_promoters"	"chr4:38666250-38667249"	"chr4:38666250-38667249_KLF3-AS1"	"chr4:38666250-38667249_KLF3-AS1_hg19_genes_promoters"	"KLF3-AS1_hg19_genes_promoters"	"promoter:19159"	"uc003gte.1"	"79667"	"KLF3-AS1"	"hg19_genes_promoters"	"chr4:38666250-38667249"	"chr4:38666250-38667249_KLF3-AS1"	"chr4:38666250-38667249_KLF3-AS1_hg19_genes_promoters"	"KLF3-AS1_hg19_genes_promoters"	"chr4"	38664844	38666978	2135	"*"	"Peak_1004"	5621	"."	9.82444	562.14154	557.85547	676	5621	"."	9.82444	562.14154	557.85547	676
"Peak_1004"	389.470938485328	-2.4948805077283	0.391319598834554	-6.3755572559071	1.82298866257405e-10	3.16344249111145e-09	"chr4"	38665797	38666249	453	"-"	"exon:184559"	"uc003gte.1"	"79667"	"KLF3-AS1"	"hg19_genes_exons"	"chr4:38665797-38666249"	"chr4:38665797-38666249_KLF3-AS1"	"chr4:38665797-38666249_KLF3-AS1_hg19_genes_exons"	"KLF3-AS1_hg19_genes_exons"	"exon:184559"	"uc003gte.1"	"79667"	"KLF3-AS1"	"hg19_genes_exons"	"chr4:38665797-38666249"	"chr4:38665797-38666249_KLF3-AS1"	"chr4:38665797-38666249_KLF3-AS1_hg19_genes_exons"	"KLF3-AS1_hg19_genes_exons"	"chr4"	38664844	38666978	2135	"*"	"Peak_1004"	5621	"."	9.82444	562.14154	557.85547	676	5621	"."	9.82444	562.14154	557.85547	676
"Peak_1004"	389.470938485328	-2.4948805077283	0.391319598834554	-6.3755572559071	1.82298866257405e-10	3.16344249111145e-09	"chr4"	38664790	38665789	1000	"+"	"promoter:17761"	"uc003gtg.2"	"51274"	"KLF3"	"hg19_genes_promoters"	"chr4:38664790-38665789"	"chr4:38664790-38665789_KLF3"	"chr4:38664790-38665789_KLF3_hg19_genes_promoters"	"KLF3_hg19_genes_promoters"	"promoter:17761"	"uc003gtg.2"	"51274"	"KLF3"	"hg19_genes_promoters"	"chr4:38664790-38665789"	"chr4:38664790-38665789_KLF3"	"chr4:38664790-38665789_KLF3_hg19_genes_promoters"	"KLF3_hg19_genes_promoters"	"chr4"	38664844	38666978	2135	"*"	"Peak_1004"	5621	"."	9.82444	562.14154	557.85547	676	5621	"."	9.82444	562.14154	557.85547	676
"Peak_1004"	389.470938485328	-2.4948805077283	0.391319598834554	-6.3755572559071	1.82298866257405e-10	3.16344249111145e-09	"chr4"	38665790	38666082	293	"+"	"5UTR:26003"	"uc003gtg.2"	"51274"	"KLF3"	"hg19_genes_5UTRs"	"chr4:38665790-38666082"	"chr4:38665790-38666082_KLF3"	"chr4:38665790-38666082_KLF3_hg19_genes_5UTRs"	"KLF3_hg19_genes_5UTRs"	"5UTR:26003"	"uc003gtg.2"	"51274"	"KLF3"	"hg19_genes_5UTRs"	"chr4:38665790-38666082"	"chr4:38665790-38666082_KLF3"	"chr4:38665790-38666082_KLF3_hg19_genes_5UTRs"	"KLF3_hg19_genes_5UTRs"	"chr4"	38664844	38666978	2135	"*"	"Peak_1004"	5621	"."	9.82444	562.14154	557.85547	676	5621	"."	9.82444	562.14154	557.85547	676
"Peak_10055"	275.942279587164	-2.24294065738323	0.353317997423926	-6.34822079185527	2.17819321385084e-10	3.70508222602175e-09	"chr15"	37392598	37396597	4000	"-"	"1to5kb:55547"	"uc001zjm.3"	"4212"	"MEIS2"	"hg19_genes_1to5kb"	"chr15:37392598-37396597"	"chr15:37392598-37396597_MEIS2"	"chr15:37392598-37396597_MEIS2_hg19_genes_1to5kb"	"MEIS2_hg19_genes_1to5kb"	"1to5kb:55547"	"uc001zjm.3"	"4212"	"MEIS2"	"hg19_genes_1to5kb"	"chr15:37392598-37396597"	"chr15:37392598-37396597_MEIS2"	"chr15:37392598-37396597_MEIS2_hg19_genes_1to5kb"	"MEIS2_hg19_genes_1to5kb"	"chr15"	37392418	37394786	2369	"*"	"Peak_10055"	1207	"."	4.64941	120.71656	117.66285	316	1207	"."	4.64941	120.71656	117.66285	316
"Peak_10055"	275.942279587164	-2.24294065738323	0.353317997423926	-6.34822079185527	2.17819321385084e-10	3.70508222602175e-09	"chr15"	37392342	37393341	1000	"-"	"promoter:55549"	"uc001zjo.4"	"4212"	"MEIS2"	"hg19_genes_promoters"	"chr15:37392342-37393341"	"chr15:37392342-37393341_MEIS2"	"chr15:37392342-37393341_MEIS2_hg19_genes_promoters"	"MEIS2_hg19_genes_promoters"	"promoter:55549"	"uc001zjo.4"	"4212"	"MEIS2"	"hg19_genes_promoters"	"chr15:37392342-37393341"	"chr15:37392342-37393341_MEIS2"	"chr15:37392342-37393341_MEIS2_hg19_genes_promoters"	"MEIS2_hg19_genes_promoters"	"chr15"	37392418	37394786	2369	"*"	"Peak_10055"	1207	"."	4.64941	120.71656	117.66285	316	1207	"."	4.64941	120.71656	117.66285	316
"Peak_10055"	275.942279587164	-2.24294065738323	0.353317997423926	-6.34822079185527	2.17819321385084e-10	3.70508222602175e-09	"chr15"	37391563	37395562	4000	"-"	"1to5kb:55545"	"uc001zjl.3"	"4212"	"MEIS2"	"hg19_genes_1to5kb"	"chr15:37391563-37395562"	"chr15:37391563-37395562_MEIS2"	"chr15:37391563-37395562_MEIS2_hg19_genes_1to5kb"	"MEIS2_hg19_genes_1to5kb"	"1to5kb:55545"	"uc001zjl.3"	"4212"	"MEIS2"	"hg19_genes_1to5kb"	"chr15:37391563-37395562"	"chr15:37391563-37395562_MEIS2"	"chr15:37391563-37395562_MEIS2_hg19_genes_1to5kb"	"MEIS2_hg19_genes_1to5kb"	"chr15"	37392418	37394786	2369	"*"	"Peak_10055"	1207	"."	4.64941	120.71656	117.66285	316	1207	"."	4.64941	120.71656	117.66285	316
"Peak_10055"	275.942279587164	-2.24294065738323	0.353317997423926	-6.34822079185527	2.17819321385084e-10	3.70508222602175e-09	"chr15"	37393501	37394500	1000	"-"	"promoter:55553"	"uc001zjt.3"	"4212"	"MEIS2"	"hg19_genes_promoters"	"chr15:37393501-37394500"	"chr15:37393501-37394500_MEIS2"	"chr15:37393501-37394500_MEIS2_hg19_genes_promoters"	"MEIS2_hg19_genes_promoters"	"promoter:55553"	"uc001zjt.3"	"4212"	"MEIS2"	"hg19_genes_promoters"	"chr15:37393501-37394500"	"chr15:37393501-37394500_MEIS2"	"chr15:37393501-37394500_MEIS2_hg19_genes_promoters"	"MEIS2_hg19_genes_promoters"	"chr15"	37392418	37394786	2369	"*"	"Peak_10055"	1207	"."	4.64941	120.71656	117.66285	316	1207	"."	4.64941	120.71656	117.66285	316
"Peak_10055"	275.942279587164	-2.24294065738323	0.353317997423926	-6.34822079185527	2.17819321385084e-10	3.70508222602175e-09	"chr15"	37392801	37396800	4000	"-"	"1to5kb:55548"	"uc001zjn.3"	"4212"	"MEIS2"	"hg19_genes_1to5kb"	"chr15:37392801-37396800"	"chr15:37392801-37396800_MEIS2"	"chr15:37392801-37396800_MEIS2_hg19_genes_1to5kb"	"MEIS2_hg19_genes_1to5kb"	"1to5kb:55548"	"uc001zjn.3"	"4212"	"MEIS2"	"hg19_genes_1to5kb"	"chr15:37392801-37396800"	"chr15:37392801-37396800_MEIS2"	"chr15:37392801-37396800_MEIS2_hg19_genes_1to5kb"	"MEIS2_hg19_genes_1to5kb"	"chr15"	37392418	37394786	2369	"*"	"Peak_10055"	1207	"."	4.64941	120.71656	117.66285	316	1207	"."	4.64941	120.71656	117.66285	316
"Peak_10055"	275.942279587164	-2.24294065738323	0.353317997423926	-6.34822079185527	2.17819321385084e-10	3.70508222602175e-09	"chr15"	37391598	37392597	1000	"-"	"promoter:55547"	"uc001zjm.3"	"4212"	"MEIS2"	"hg19_genes_promoters"	"chr15:37391598-37392597"	"chr15:37391598-37392597_MEIS2"	"chr15:37391598-37392597_MEIS2_hg19_genes_promoters"	"MEIS2_hg19_genes_promoters"	"promoter:55547"	"uc001zjm.3"	"4212"	"MEIS2"	"hg19_genes_promoters"	"chr15:37391598-37392597"	"chr15:37391598-37392597_MEIS2"	"chr15:37391598-37392597_MEIS2_hg19_genes_promoters"	"MEIS2_hg19_genes_promoters"	"chr15"	37392418	37394786	2369	"*"	"Peak_10055"	1207	"."	4.64941	120.71656	117.66285	316	1207	"."	4.64941	120.71656	117.66285	316
"Peak_10055"	275.942279587164	-2.24294065738323	0.353317997423926	-6.34822079185527	2.17819321385084e-10	3.70508222602175e-09	"chr15"	37393301	37393700	400	"-"	"intronexonboundary:474133"	"uc001zjt.3"	"4212"	"MEIS2"	"hg19_genes_intronexonboundaries"	"chr15:37393301-37393700"	"chr15:37393301-37393700_MEIS2"	"chr15:37393301-37393700_MEIS2_hg19_genes_intronexonboundaries"	"MEIS2_hg19_genes_intronexonboundaries"	"intronexonboundary:474133"	"uc001zjt.3"	"4212"	"MEIS2"	"hg19_genes_intronexonboundaries"	"chr15:37393301-37393700"	"chr15:37393301-37393700_MEIS2"	"chr15:37393301-37393700_MEIS2_hg19_genes_intronexonboundaries"	"MEIS2_hg19_genes_intronexonboundaries"	"chr15"	37392418	37394786	2369	"*"	"Peak_10055"	1207	"."	4.64941	120.71656	117.66285	316	1207	"."	4.64941	120.71656	117.66285	316
"Peak_10055"	275.942279587164	-2.24294065738323	0.353317997423926	-6.34822079185527	2.17819321385084e-10	3.70508222602175e-09	"chr15"	37391801	37392800	1000	"-"	"promoter:55548"	"uc001zjn.3"	"4212"	"MEIS2"	"hg19_genes_promoters"	"chr15:37391801-37392800"	"chr15:37391801-37392800_MEIS2"	"chr15:37391801-37392800_MEIS2_hg19_genes_promoters"	"MEIS2_hg19_genes_promoters"	"promoter:55548"	"uc001zjn.3"	"4212"	"MEIS2"	"hg19_genes_promoters"	"chr15:37391801-37392800"	"chr15:37391801-37392800_MEIS2"	"chr15:37391801-37392800_MEIS2_hg19_genes_promoters"	"MEIS2_hg19_genes_promoters"	"chr15"	37392418	37394786	2369	"*"	"Peak_10055"	1207	"."	4.64941	120.71656	117.66285	316	1207	"."	4.64941	120.71656	117.66285	316
"Peak_10055"	275.942279587164	-2.24294065738323	0.353317997423926	-6.34822079185527	2.17819321385084e-10	3.70508222602175e-09	"chr15"	37393093	37393500	408	"-"	"exon:509509"	"uc001zjt.3"	"4212"	"MEIS2"	"hg19_genes_exons"	"chr15:37393093-37393500"	"chr15:37393093-37393500_MEIS2"	"chr15:37393093-37393500_MEIS2_hg19_genes_exons"	"MEIS2_hg19_genes_exons"	"exon:509509"	"uc001zjt.3"	"4212"	"MEIS2"	"hg19_genes_exons"	"chr15:37393093-37393500"	"chr15:37393093-37393500_MEIS2"	"chr15:37393093-37393500_MEIS2_hg19_genes_exons"	"MEIS2_hg19_genes_exons"	"chr15"	37392418	37394786	2369	"*"	"Peak_10055"	1207	"."	4.64941	120.71656	117.66285	316	1207	"."	4.64941	120.71656	117.66285	316
"Peak_10055"	275.942279587164	-2.24294065738323	0.353317997423926	-6.34822079185527	2.17819321385084e-10	3.70508222602175e-09	"chr15"	37393342	37397341	4000	"-"	"1to5kb:55549"	"uc001zjo.4"	"4212"	"MEIS2"	"hg19_genes_1to5kb"	"chr15:37393342-37397341"	"chr15:37393342-37397341_MEIS2"	"chr15:37393342-37397341_MEIS2_hg19_genes_1to5kb"	"MEIS2_hg19_genes_1to5kb"	"1to5kb:55549"	"uc001zjo.4"	"4212"	"MEIS2"	"hg19_genes_1to5kb"	"chr15:37393342-37397341"	"chr15:37393342-37397341_MEIS2"	"chr15:37393342-37397341_MEIS2_hg19_genes_1to5kb"	"MEIS2_hg19_genes_1to5kb"	"chr15"	37392418	37394786	2369	"*"	"Peak_10055"	1207	"."	4.64941	120.71656	117.66285	316	1207	"."	4.64941	120.71656	117.66285	316
"Peak_10055"	275.942279587164	-2.24294065738323	0.353317997423926	-6.34822079185527	2.17819321385084e-10	3.70508222602175e-09	"chr15"	37390401	37393092	2692	"-"	"intron:453805"	"uc001zju.3"	"4212"	"MEIS2"	"hg19_genes_introns"	"chr15:37390401-37393092"	"chr15:37390401-37393092_MEIS2"	"chr15:37390401-37393092_MEIS2_hg19_genes_introns"	"MEIS2_hg19_genes_introns"	"intron:453805"	"uc001zju.3"	"4212"	"MEIS2"	"hg19_genes_introns"	"chr15:37390401-37393092"	"chr15:37390401-37393092_MEIS2"	"chr15:37390401-37393092_MEIS2_hg19_genes_introns"	"MEIS2_hg19_genes_introns"	"chr15"	37392418	37394786	2369	"*"	"Peak_10055"	1207	"."	4.64941	120.71656	117.66285	316	1207	"."	4.64941	120.71656	117.66285	316
"Peak_10055"	275.942279587164	-2.24294065738323	0.353317997423926	-6.34822079185527	2.17819321385084e-10	3.70508222602175e-09	"chr15"	37394501	37398500	4000	"-"	"1to5kb:55553"	"uc001zjt.3"	"4212"	"MEIS2"	"hg19_genes_1to5kb"	"chr15:37394501-37398500"	"chr15:37394501-37398500_MEIS2"	"chr15:37394501-37398500_MEIS2_hg19_genes_1to5kb"	"MEIS2_hg19_genes_1to5kb"	"1to5kb:55553"	"uc001zjt.3"	"4212"	"MEIS2"	"hg19_genes_1to5kb"	"chr15:37394501-37398500"	"chr15:37394501-37398500_MEIS2"	"chr15:37394501-37398500_MEIS2_hg19_genes_1to5kb"	"MEIS2_hg19_genes_1to5kb"	"chr15"	37392418	37394786	2369	"*"	"Peak_10055"	1207	"."	4.64941	120.71656	117.66285	316	1207	"."	4.64941	120.71656	117.66285	316
"Peak_10055"	275.942279587164	-2.24294065738323	0.353317997423926	-6.34822079185527	2.17819321385084e-10	3.70508222602175e-09	"chr15"	37392142	37392541	400	"-"	"intronexonboundary:474129"	"uc001zjo.4"	"4212"	"MEIS2"	"hg19_genes_intronexonboundaries"	"chr15:37392142-37392541"	"chr15:37392142-37392541_MEIS2"	"chr15:37392142-37392541_MEIS2_hg19_genes_intronexonboundaries"	"MEIS2_hg19_genes_intronexonboundaries"	"intronexonboundary:474129"	"uc001zjo.4"	"4212"	"MEIS2"	"hg19_genes_intronexonboundaries"	"chr15:37392142-37392541"	"chr15:37392142-37392541_MEIS2"	"chr15:37392142-37392541_MEIS2_hg19_genes_intronexonboundaries"	"MEIS2_hg19_genes_intronexonboundaries"	"chr15"	37392418	37394786	2369	"*"	"Peak_10055"	1207	"."	4.64941	120.71656	117.66285	316	1207	"."	4.64941	120.71656	117.66285	316
"Peak_10055"	275.942279587164	-2.24294065738323	0.353317997423926	-6.34822079185527	2.17819321385084e-10	3.70508222602175e-09	"chr15"	37393093	37393500	408	"-"	"5UTR:76262"	"uc001zjt.3"	"4212"	"MEIS2"	"hg19_genes_5UTRs"	"chr15:37393093-37393500"	"chr15:37393093-37393500_MEIS2"	"chr15:37393093-37393500_MEIS2_hg19_genes_5UTRs"	"MEIS2_hg19_genes_5UTRs"	"5UTR:76262"	"uc001zjt.3"	"4212"	"MEIS2"	"hg19_genes_5UTRs"	"chr15:37393093-37393500"	"chr15:37393093-37393500_MEIS2"	"chr15:37393093-37393500_MEIS2_hg19_genes_5UTRs"	"MEIS2_hg19_genes_5UTRs"	"chr15"	37392418	37394786	2369	"*"	"Peak_10055"	1207	"."	4.64941	120.71656	117.66285	316	1207	"."	4.64941	120.71656	117.66285	316
"Peak_10055"	275.942279587164	-2.24294065738323	0.353317997423926	-6.34822079185527	2.17819321385084e-10	3.70508222602175e-09	"chr15"	37391801	37393092	1292	"-"	"intron:453793"	"uc001zjt.3"	"4212"	"MEIS2"	"hg19_genes_introns"	"chr15:37391801-37393092"	"chr15:37391801-37393092_MEIS2"	"chr15:37391801-37393092_MEIS2_hg19_genes_introns"	"MEIS2_hg19_genes_introns"	"intron:453793"	"uc001zjt.3"	"4212"	"MEIS2"	"hg19_genes_introns"	"chr15:37391801-37393092"	"chr15:37391801-37393092_MEIS2"	"chr15:37391801-37393092_MEIS2_hg19_genes_introns"	"MEIS2_hg19_genes_introns"	"chr15"	37392418	37394786	2369	"*"	"Peak_10055"	1207	"."	4.64941	120.71656	117.66285	316	1207	"."	4.64941	120.71656	117.66285	316
"Peak_10095"	118.651673649843	-3.17146533773075	0.391470477926068	-8.1014163686941	5.43229831113898e-16	3.61710728505816e-14	"chr12"	97507043	97853798	346756	"*"	"intergenic:10384"	NA	NA	NA	"hg19_genes_intergenic"	"chr12:97507043-97853798"	"chr12:97507043-97853798_NA"	"chr12:97507043-97853798_NA_hg19_genes_intergenic"	"NA_hg19_genes_intergenic"	"intergenic:10384"	NA	NA	NA	"hg19_genes_intergenic"	"chr12:97507043-97853798"	"chr12:97507043-97853798_NA"	"chr12:97507043-97853798_NA_hg19_genes_intergenic"	"NA_hg19_genes_intergenic"	"chr12"	97668733	97670445	1713	"*"	"Peak_10095"	1202	"."	6.09613	120.25912	117.20747	439	1202	"."	6.09613	120.25912	117.20747	439
"Peak_10120"	163.759469423264	-2.20594770398341	0.386207115165598	-5.71182564318512	1.11770572248382e-08	1.19659710075945e-07	"chr8"	68864939	68867384	2446	"+"	"3UTR:25398"	"uc003xxt.3"	NA	NA	"hg19_genes_3UTRs"	"chr8:68864939-68867384"	"chr8:68864939-68867384_NA"	"chr8:68864939-68867384_NA_hg19_genes_3UTRs"	"NA_hg19_genes_3UTRs"	"3UTR:25398"	"uc003xxt.3"	NA	NA	"hg19_genes_3UTRs"	"chr8:68864939-68867384"	"chr8:68864939-68867384_NA"	"chr8:68864939-68867384_NA_hg19_genes_3UTRs"	"NA_hg19_genes_3UTRs"	"chr8"	68863609	68865378	1770	"*"	"Peak_10120"	1199	"."	5.30208	119.90183	116.85176	808	1199	"."	5.30208	119.90183	116.85176	808
"Peak_10120"	163.759469423264	-2.20594770398341	0.386207115165598	-5.71182564318512	1.11770572248382e-08	1.19659710075945e-07	"chr8"	68864348	68864629	282	"+"	"5UTR:45375"	"uc003xxt.3"	NA	NA	"hg19_genes_5UTRs"	"chr8:68864348-68864629"	"chr8:68864348-68864629_NA"	"chr8:68864348-68864629_NA_hg19_genes_5UTRs"	"NA_hg19_genes_5UTRs"	"5UTR:45375"	"uc003xxt.3"	NA	NA	"hg19_genes_5UTRs"	"chr8:68864348-68864629"	"chr8:68864348-68864629_NA"	"chr8:68864348-68864629_NA_hg19_genes_5UTRs"	"NA_hg19_genes_5UTRs"	"chr8"	68863609	68865378	1770	"*"	"Peak_10120"	1199	"."	5.30208	119.90183	116.85176	808	1199	"."	5.30208	119.90183	116.85176	808
"Peak_10120"	163.759469423264	-2.20594770398341	0.386207115165598	-5.71182564318512	1.11770572248382e-08	1.19659710075945e-07	"chr8"	68864348	68867384	3037	"+"	"exon:300080"	"uc003xxt.3"	NA	NA	"hg19_genes_exons"	"chr8:68864348-68867384"	"chr8:68864348-68867384_NA"	"chr8:68864348-68867384_NA_hg19_genes_exons"	"NA_hg19_genes_exons"	"exon:300080"	"uc003xxt.3"	NA	NA	"hg19_genes_exons"	"chr8:68864348-68867384"	"chr8:68864348-68867384_NA"	"chr8:68864348-68867384_NA_hg19_genes_exons"	"NA_hg19_genes_exons"	"chr8"	68863609	68865378	1770	"*"	"Peak_10120"	1199	"."	5.30208	119.90183	116.85176	808	1199	"."	5.30208	119.90183	116.85176	808
